Product Type,Product ID,Product URL,Image URL,Article Number
sneakers,gant-cp1575473,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/gant-cp1575473.html,https://i2.schuhe.de/imgdb/img/_nmuecke/824260/cache/824260-detail-04.jpg,26531874/G145
sneakers,gola-cp1551610,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/gola-cp1551610.html,https://i0.schuhe.de/imgdb/img/_hillenhinrichs/235191705/cache/235191705-detail-04.jpg,CLA415ZN
sneakers,victoria-shoes-cp1555323,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/victoria-shoes-cp1555323.html,https://i1.schuhe.de/imgdb/img/_hillenhinrichs/235184504/cache/235184504-detail-04.jpg,1126171 02
sneakers,bagatt-cp1559265,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/bagatt-cp1559265.html,https://i1.schuhe.de/imgdb/img/_reichelt/096461/cache/096461-detail-04.jpg,D31AE9035469-3420
sneakers,steve-madden-cp1546444,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/steve-madden-cp1546444.html,https://i0.schuhe.de/imgdb/img/_fsmedia10/238704001/cache/238704001-detail-04.jpg,SM11001910-491
sneakers,tommy-hilfiger-cp1568063,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/tommy-hilfiger-cp1568063.html,https://i2.schuhe.de/imgdb/img/_nmuecke/815330/cache/815330-detail-04.jpg,EN0EN02053 PSU
sneakers,tamaris-cp1501766,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/tamaris-cp1501766.html,https://i3.schuhe.de/imgdb/img/_nwortmann/1-1-23720-30-177-2321/cache/1-1-23720-30-177-2321-detail-04.jpg,23720-177
sneakers,skechers-cp1537291,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/skechers-cp1537291.html,https://i2.schuhe.de/imgdb/img/_rissel/237104289/cache/237104289-detail-04.jpg,177981 WMLT
sneakers,tamaris-cp1501065,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/tamaris-cp1501065.html,https://i3.schuhe.de/imgdb/img/_nwortmann/1-1-23811-20-770-2321/cache/1-1-23811-20-770-2321-detail-04.jpg,1-1-23811-20/770
sneakers,hoff-cp1532271,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/hoff-cp1532271.html,https://i3.schuhe.de/imgdb/img/_fsmedia5/2354009808/cache/2354009808-detail-04.jpg,Griffith Skyline
sneakers,piedi-nudi-cp1543843,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/piedi-nudi-cp1543843.html,https://i0.schuhe.de/imgdb/img/_loette/A131595/cache/A131595-detail-04.jpg,2507-12.15PN
sneakers,mustang-cp1550204,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/mustang-cp1550204.html,https://i2.schuhe.de/imgdb/img/_fsmedia20/A97641/cache/A97641-detail-04.jpg,127307/750
sneakers,gant-cp1550842,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/gant-cp1550842.html,https://i0.schuhe.de/imgdb/img/_fsmedia19/265640117290/cache/265640117290-detail-04.jpg,26537869
sneakers,veja-cp1551708,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/veja-cp1551708.html,https://i3.schuhe.de/imgdb/img/_fsmedia2/37344/cache/37344-detail-04.jpg,RR1603165A
sneakers,voile-blanche-cp1553675,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/voile-blanche-cp1553675.html,https://i1.schuhe.de/imgdb/img/_fsmedia15_2/243-40-44-06/cache/243-40-44-06-detail-04.jpg,2B91
sneakers,veja-cp1545453,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/veja-cp1545453.html,https://i3.schuhe.de/imgdb/img/_fsmedia2/37179/cache/37179-detail-04.jpg,VX0303135A
sneakers,gio-cp1506108,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/gio-cp1506108.html,https://i0.schuhe.de/imgdb/img/_nmuecke/830196/cache/830196-detail-04.jpg,Pia 38
sneakers,paul-green-cp1314197,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/paul-green-cp1314197.html,https://i1.schuhe.de/imgdb/img/_passage/2372090339/cache/2372090339-detail-04.jpg,5150-001
sneakers,paul-green-cp1314196,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/paul-green-cp1314196.html,https://i1.schuhe.de/imgdb/img/_passage/2374090150/cache/2374090150-detail-04.jpg,5150-011
sneakers,tommy-hilfiger-cp1364777,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/tommy-hilfiger-cp1364777.html,https://i2.schuhe.de/imgdb/img/_passage/5301090129/cache/5301090129-detail-04.jpg,FW0FW06512-YBS
sneakers,paul-green-cp1268447,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/paul-green-cp1268447.html,https://i3.schuhe.de/imgdb/img/_passage/2371090620/cache/2371090620-detail-04.jpg,5139031
